source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
DYNLRB1,HELLS,DYNLRB1+ctrl,1.7720568432362547e-05,-0.5924345,Yes,125,11485,RPE1
DYNLRB1,GREM1,DYNLRB1+ctrl,0.0015058908844882,0.5286898,Yes,125,11485,RPE1
DYNLRB1,PTK7,DYNLRB1+ctrl,0.7316643872365161,-0.14655662,No,125,11485,RPE1
DYNLRB1,DHRSX,DYNLRB1+ctrl,0.2214996559685894,0.26119697,No,125,11485,RPE1
DYNLRB1,NOP16,DYNLRB1+ctrl,0.4660863841405983,0.12299144,No,125,11485,RPE1
PIAS1,SLFN5,PIAS1+ctrl,0.0221131954853616,0.6101803,Yes,62,11485,RPE1
PIAS1,SNHG21,PIAS1+ctrl,0.0152839901664415,1.2509527,Yes,62,11485,RPE1
PIAS1,NLN,PIAS1+ctrl,0.0483726306076645,-0.7110448,Yes,62,11485,RPE1
PIAS1,DIO2,PIAS1+ctrl,0.5457436355196894,-1.364845,No,62,11485,RPE1
PIAS1,ZFP90,PIAS1+ctrl,0.2294754538564851,-1.0917637,No,62,11485,RPE1
PIAS1,FBXW8,PIAS1+ctrl,0.462322805393827,0.66938066,No,62,11485,RPE1
USP5,LMO4,USP5+ctrl,0.0223616767211567,-0.5810957,Yes,126,11485,RPE1
USP5,FANCI,USP5+ctrl,0.0013725215766186,-0.7607906,Yes,126,11485,RPE1
USP5,CENPU,USP5+ctrl,2.973842915776771e-07,-0.6720259,Yes,126,11485,RPE1
USP5,NDEL1,USP5+ctrl,0.8984845784708803,0.08528757,No,126,11485,RPE1
USP5,EFL1,USP5+ctrl,0.3153339799904825,0.3059144,No,126,11485,RPE1
USP5,UBL3,USP5+ctrl,0.3376744851098232,0.25681996,No,126,11485,RPE1
VPS29,MCM7,VPS29+ctrl,5.254557315873952e-06,-0.7890326,Yes,86,11485,RPE1
VPS29,RRS1,VPS29+ctrl,0.001699902686945,-0.76746833,Yes,86,11485,RPE1
VPS29,SNHG15,VPS29+ctrl,0.04379625082333,-0.78603244,Yes,86,11485,RPE1
VPS29,SFSWAP,VPS29+ctrl,0.5662958934664053,-0.121456265,No,86,11485,RPE1
VPS29,CDK4,VPS29+ctrl,0.3589852792318613,-0.081918165,No,86,11485,RPE1
VPS29,ST3GAL6,VPS29+ctrl,0.3750416003364181,0.27603436,No,86,11485,RPE1
MVD,PAPPA,MVD+ctrl,0.0371554386452765,0.50463754,Yes,71,11485,RPE1
MVD,SAFB,MVD+ctrl,0.010465990178225,-0.56386936,Yes,71,11485,RPE1
MVD,PPP1R14B-AS1,MVD+ctrl,0.0114488340345053,0.5994313,Yes,71,11485,RPE1
MVD,PEA15,MVD+ctrl,0.5374505329588966,0.12181026,No,71,11485,RPE1
MVD,TRMT1L,MVD+ctrl,0.6592254986349366,-0.31221414,No,71,11485,RPE1
MVD,APOLD1,MVD+ctrl,0.9360499972683668,0.009090662,No,71,11485,RPE1
COG1,EXOSC6,COG1+ctrl,0.0258702141937092,-0.61021554,Yes,66,11485,RPE1
COG1,HES4,COG1+ctrl,0.006038904232069,-0.79017437,Yes,66,11485,RPE1
COG1,RNASEH2B,COG1+ctrl,0.0105614694842363,-0.5770644,Yes,66,11485,RPE1
COG1,RAB29,COG1+ctrl,0.3711687546259271,-0.48751593,No,66,11485,RPE1
COG1,MGA,COG1+ctrl,0.7861509412633163,0.23764443,No,66,11485,RPE1
COG1,EPM2AIP1,COG1+ctrl,0.3427428457206768,0.32351375,No,66,11485,RPE1
RELL2,ITGA6,RELL2+ctrl,0.0074733941119995,-0.9819623,Yes,49,11485,RPE1
RELL2,PARP1,RELL2+ctrl,0.0026967497110605,-0.5246011,Yes,49,11485,RPE1
RELL2,GOLIM4,RELL2+ctrl,0.0033898109920419,-0.87287164,Yes,49,11485,RPE1
RELL2,TEX10,RELL2+ctrl,0.6669972179871475,-0.32121348,No,49,11485,RPE1
RELL2,NORAD,RELL2+ctrl,0.053964258586406,0.34014785,No,49,11485,RPE1
RELL2,SNHG9,RELL2+ctrl,0.7234519599835261,0.085600376,No,49,11485,RPE1
CXXC1,SLC4A4,CXXC1+ctrl,0.0402895714425017,1.3607042,Yes,92,11485,RPE1
CXXC1,CENPU,CXXC1+ctrl,8.053826032908376e-05,-0.6070658,Yes,92,11485,RPE1
CXXC1,UBALD1,CXXC1+ctrl,0.0292290559943011,0.761394,Yes,92,11485,RPE1
CXXC1,RHOF,CXXC1+ctrl,0.4573349381111538,0.39769697,No,92,11485,RPE1
CXXC1,CWC25,CXXC1+ctrl,0.4640164404660301,0.18776011,No,92,11485,RPE1
CXXC1,SMARCC1,CXXC1+ctrl,0.2430543797097164,-0.08703947,No,92,11485,RPE1
BTAF1,SOD2,BTAF1+ctrl,0.043681009105423,-0.59283805,Yes,72,11485,RPE1
BTAF1,SCLT1,BTAF1+ctrl,0.0216747035274122,0.6208694,Yes,72,11485,RPE1
BTAF1,ENTPD4,BTAF1+ctrl,0.0322285238714704,0.60156953,Yes,72,11485,RPE1
BTAF1,LMO4,BTAF1+ctrl,0.2325979600008744,0.24006975,No,72,11485,RPE1
BTAF1,MGAT5,BTAF1+ctrl,0.710538137367576,-0.16164064,No,72,11485,RPE1
BTAF1,CTSB,BTAF1+ctrl,0.3621073459458577,0.09400734,No,72,11485,RPE1
IWS1,DHFR,IWS1+ctrl,4.72342825821853e-05,-0.5816249,Yes,106,11485,RPE1
IWS1,PHGDH,IWS1+ctrl,1.5872691870654067e-05,-0.76087797,Yes,106,11485,RPE1
IWS1,SLC1A5,IWS1+ctrl,0.0019386712940154,-0.793095,Yes,106,11485,RPE1
IWS1,FTL,IWS1+ctrl,0.0013815212539192,0.050119996,No,106,11485,RPE1
IWS1,ZFAND3,IWS1+ctrl,0.8595285961775347,0.16467524,No,106,11485,RPE1
IWS1,LGALS1,IWS1+ctrl,8.335251080797699e-09,0.05203998,No,106,11485,RPE1
NACA,SNX5,NACA+ctrl,0.0206027820674394,-0.80155826,Yes,23,11485,RPE1
NACA,HS1BP3,NACA+ctrl,0.0087375563571404,1.8665202,Yes,23,11485,RPE1
NACA,RTL8C,NACA+ctrl,0.0076865446221377,0.56687737,Yes,23,11485,RPE1
NACA,SUMF1,NACA+ctrl,0.890912148187176,-0.26217794,No,23,11485,RPE1
NACA,C6orf47,NACA+ctrl,0.3048680602968699,0.83986187,No,23,11485,RPE1
NACA,ADAM23,NACA+ctrl,0.3254306117423663,0.59619236,No,23,11485,RPE1
SMC2,QSER1,SMC2+ctrl,0.0032573853033489,-0.7530557,Yes,66,11485,RPE1
SMC2,IPO8,SMC2+ctrl,0.0202181177577924,-1.0222961,Yes,66,11485,RPE1
SMC2,CDCA5,SMC2+ctrl,0.0481883688237444,-1.1952164,Yes,66,11485,RPE1
SMC2,TMEM68,SMC2+ctrl,0.2472455798895012,0.5003514,No,66,11485,RPE1
SMC2,ARMCX2,SMC2+ctrl,0.4914773979822403,0.098036766,No,66,11485,RPE1
SMC2,ABHD14B,SMC2+ctrl,0.2377651933681865,0.39609742,No,66,11485,RPE1
UQCRB,NIN,UQCRB+ctrl,0.0030557593545942,-0.57393813,Yes,102,11485,RPE1
UQCRB,RANBP9,UQCRB+ctrl,0.0221708099807079,0.6173605,Yes,102,11485,RPE1
UQCRB,AGTRAP,UQCRB+ctrl,0.0148135611141779,-0.5063931,Yes,102,11485,RPE1
UQCRB,ATRX,UQCRB+ctrl,0.3297254917764838,-0.086763605,No,102,11485,RPE1
UQCRB,TRIO,UQCRB+ctrl,0.3420118059891956,0.18457854,No,102,11485,RPE1
UQCRB,RHOF,UQCRB+ctrl,0.9215223876653889,0.032419205,No,102,11485,RPE1
PRPF8,CDCA5,PRPF8+ctrl,0.0003643386045763,-2.8041534,Yes,83,11485,RPE1
PRPF8,EIF4B,PRPF8+ctrl,4.455974058245886e-23,0.5866764,Yes,83,11485,RPE1
PRPF8,EIF4EBP1,PRPF8+ctrl,9.349079281672983e-09,-0.55006003,Yes,83,11485,RPE1
PRPF8,TCF7L2,PRPF8+ctrl,0.6632309470728324,0.0800668,No,83,11485,RPE1
PRPF8,XIAP,PRPF8+ctrl,0.4867996556989739,0.1746242,No,83,11485,RPE1
PRPF8,CPD,PRPF8+ctrl,0.705484074648823,0.20758271,No,83,11485,RPE1
NOM1,LAMC1,NOM1+ctrl,1.3366623349923935e-06,0.6801164,Yes,57,11485,RPE1
NOM1,CPQ,NOM1+ctrl,0.0297532829650077,1.1503847,Yes,57,11485,RPE1
NOM1,TACC2,NOM1+ctrl,0.0245813752810729,-3.2738373,Yes,57,11485,RPE1
NOM1,CHST11,NOM1+ctrl,0.1102193488438669,-0.81759024,No,57,11485,RPE1
NOM1,TMEM233,NOM1+ctrl,0.1585830278657993,-1.1936717,No,57,11485,RPE1
NOM1,PLIN2,NOM1+ctrl,0.5482529269108312,-0.12790215,No,57,11485,RPE1
HBS1L,ZWINT,HBS1L+ctrl,0.0074271873043458,-0.7776921,Yes,45,11485,RPE1
HBS1L,PDIA4,HBS1L+ctrl,0.0004215488707163,-0.7467765,Yes,45,11485,RPE1
HBS1L,POLR3K,HBS1L+ctrl,0.0237442974501405,-0.72314644,Yes,45,11485,RPE1
HBS1L,E2F6,HBS1L+ctrl,0.8923986058744643,-0.024868488,No,45,11485,RPE1
HBS1L,RPGR,HBS1L+ctrl,0.7327394390086184,-0.1035862,No,45,11485,RPE1
HBS1L,NUDT1,HBS1L+ctrl,0.6368649086545071,-0.101418674,No,45,11485,RPE1
U2SURP,DDIT4,U2SURP+ctrl,0.0009066288644118,1.8192059,Yes,35,11485,RPE1
U2SURP,MYADM,U2SURP+ctrl,5.145331171226093e-05,-1.6128504,Yes,35,11485,RPE1
U2SURP,GNB4,U2SURP+ctrl,0.0235787491289757,-1.7736028,Yes,35,11485,RPE1
U2SURP,C5orf30,U2SURP+ctrl,0.7156988300588685,-0.3398683,No,35,11485,RPE1
U2SURP,HMBS,U2SURP+ctrl,0.1503927095211895,-0.9368154,No,35,11485,RPE1
U2SURP,KLHL7,U2SURP+ctrl,0.7401840659474622,-0.33637094,No,35,11485,RPE1
RBM42,WDR54,RBM42+ctrl,0.0002239724876487,-0.9134885,Yes,46,11485,RPE1
RBM42,PPME1,RBM42+ctrl,0.0177776742726727,-0.92570424,Yes,46,11485,RPE1
RBM42,SMG1,RBM42+ctrl,0.0343557967280427,-0.7338934,Yes,46,11485,RPE1
RBM42,NKX2-5,RBM42+ctrl,0.5590226899354409,-0.92854834,No,46,11485,RPE1
RBM42,HAGHL,RBM42+ctrl,0.8635792159800596,0.08613348,No,46,11485,RPE1
RBM42,PLOD2,RBM42+ctrl,0.0889554375578207,0.10493213,No,46,11485,RPE1
GNL2,ELOVL6,GNL2+ctrl,0.000853131422384,-1.2512528,Yes,47,11485,RPE1
GNL2,GMPS,GNL2+ctrl,0.0001517968266905,-0.7971326,Yes,47,11485,RPE1
GNL2,KIF15,GNL2+ctrl,0.0238630653427868,-2.9879103,Yes,47,11485,RPE1
GNL2,YTHDF2,GNL2+ctrl,0.0298803931287738,-0.48523378,No,47,11485,RPE1
GNL2,SCAMP4,GNL2+ctrl,0.7133448875847315,0.16162944,No,47,11485,RPE1
GNL2,ABLIM1,GNL2+ctrl,0.4098941607732551,0.64585996,No,47,11485,RPE1
EIF4A3,FOXO3,EIF4A3+ctrl,0.0044374470901881,1.4050697,Yes,20,11485,RPE1
EIF4A3,CDV3,EIF4A3+ctrl,0.0146151326116392,-0.5495603,Yes,20,11485,RPE1
EIF4A3,NSMCE4A,EIF4A3+ctrl,0.0002415981061967,-2.972186,Yes,20,11485,RPE1
EIF4A3,NCL,EIF4A3+ctrl,3.825352854367097e-07,-0.47007537,No,20,11485,RPE1
EIF4A3,OIP5,EIF4A3+ctrl,0.6987721776325893,-0.772944,No,20,11485,RPE1
EIF4A3,MT2A,EIF4A3+ctrl,0.0016561887925107,-0.17340267,No,20,11485,RPE1
RPS14,SMC4,RPS14+ctrl,3.033769648583257e-06,-0.87734485,Yes,47,11485,RPE1
RPS14,PAICS,RPS14+ctrl,9.954244812743788e-07,-0.7735478,Yes,47,11485,RPE1
RPS14,YPEL3,RPS14+ctrl,0.0005133076610797,1.5495257,Yes,47,11485,RPE1
RPS14,AMN1,RPS14+ctrl,0.1598199198717246,1.3618226,No,47,11485,RPE1
RPS14,PRKAB2,RPS14+ctrl,0.5573526427057656,-0.6979885,No,47,11485,RPE1
RPS14,MINDY2,RPS14+ctrl,0.0792592363148296,0.8295578,No,47,11485,RPE1
SEH1L,FUCA1,SEH1L+ctrl,0.0175755501620893,0.9852679,Yes,124,11485,RPE1
SEH1L,USP13,SEH1L+ctrl,0.0094513384060501,-0.94354177,Yes,124,11485,RPE1
SEH1L,IDH2,SEH1L+ctrl,0.0002277433594425,-0.57195497,Yes,124,11485,RPE1
SEH1L,ATXN1,SEH1L+ctrl,0.6121373149182727,0.19602442,No,124,11485,RPE1
SEH1L,DIXDC1,SEH1L+ctrl,0.1477979614908385,-0.3919474,No,124,11485,RPE1
SEH1L,EMSY,SEH1L+ctrl,0.4711190783346137,-0.3729849,No,124,11485,RPE1
UBA2,NOP2,UBA2+ctrl,0.0203919761760102,-0.59059167,Yes,139,11485,RPE1
UBA2,IDH2,UBA2+ctrl,2.3884903319673432e-06,-0.7625909,Yes,139,11485,RPE1
UBA2,ERRFI1,UBA2+ctrl,0.0184322878044851,-0.62039995,Yes,139,11485,RPE1
UBA2,GALNT10,UBA2+ctrl,0.1780334545931829,-0.13942847,No,139,11485,RPE1
UBA2,SLC23A2,UBA2+ctrl,0.6779697557616218,0.14256048,No,139,11485,RPE1
UBA2,AFF3,UBA2+ctrl,0.2861067062401932,-0.37575078,No,139,11485,RPE1
PTPN1,GUF1,PTPN1+ctrl,0.0427699413251227,-0.91988444,Yes,93,11485,RPE1
PTPN1,ARNTL2,PTPN1+ctrl,0.0121379043857158,-0.82584083,Yes,93,11485,RPE1
PTPN1,KRI1,PTPN1+ctrl,0.0355682274245972,-1.5228202,Yes,93,11485,RPE1
PTPN1,CPE,PTPN1+ctrl,0.3490621871748776,0.41357327,No,93,11485,RPE1
PTPN1,ABHD11,PTPN1+ctrl,0.3380881616189207,-0.2518301,No,93,11485,RPE1
PTPN1,DBT,PTPN1+ctrl,0.7921835258254832,0.3980837,No,93,11485,RPE1
EIF3B,SDC4,EIF3B+ctrl,0.0011211125343972,-0.75010216,Yes,109,11485,RPE1
EIF3B,HMGN2,EIF3B+ctrl,3.18622286753442e-52,-1.5786443,Yes,109,11485,RPE1
EIF3B,CENPN,EIF3B+ctrl,1.9586649598956462e-14,-2.3112807,Yes,109,11485,RPE1
EIF3B,COBLL1,EIF3B+ctrl,0.3019166783253859,-0.58108425,No,109,11485,RPE1
EIF3B,ZSWIM6,EIF3B+ctrl,0.1446506751904087,0.5880971,No,109,11485,RPE1
EIF3B,TPM3,EIF3B+ctrl,4.234748584858162e-25,-0.47070974,No,109,11485,RPE1
DYNLL2,GAS6,DYNLL2+ctrl,6.342078867125555e-32,-1.3084322,Yes,212,11485,RPE1
DYNLL2,SCN9A,DYNLL2+ctrl,0.003365462110484,0.52170694,Yes,212,11485,RPE1
DYNLL2,PRH1,DYNLL2+ctrl,0.0139512639751937,-0.70743513,Yes,212,11485,RPE1
DYNLL2,CASP3,DYNLL2+ctrl,0.2538691630860172,-0.14425445,No,212,11485,RPE1
DYNLL2,RBM48,DYNLL2+ctrl,0.5953306504240443,0.35202527,No,212,11485,RPE1
DYNLL2,DNAJC18,DYNLL2+ctrl,0.8965497593390857,-0.077393055,No,212,11485,RPE1
PEX19,ODF2,PEX19+ctrl,0.0350281356382176,-1.1584561,Yes,68,11485,RPE1
PEX19,NDC80,PEX19+ctrl,0.006272700506354,-0.9641453,Yes,68,11485,RPE1
PEX19,TRIAP1,PEX19+ctrl,6.238420802433856e-06,0.8009048,Yes,68,11485,RPE1
PEX19,FOXC2,PEX19+ctrl,0.4384231277219508,-0.10876948,No,68,11485,RPE1
PEX19,PRR3,PEX19+ctrl,0.9014683006051938,-0.08941436,No,68,11485,RPE1
PEX19,BHMT2,PEX19+ctrl,0.7938276758820895,-0.29897308,No,68,11485,RPE1
DNM2,ADM,DNM2+ctrl,0.0372930901755408,-0.7620114,Yes,52,11485,RPE1
DNM2,RRM1,DNM2+ctrl,0.0006635776798365,-0.70430946,Yes,52,11485,RPE1
DNM2,VPS41,DNM2+ctrl,0.0497137929245127,0.5387676,Yes,52,11485,RPE1
DNM2,PYGB,DNM2+ctrl,0.8419083775154157,0.060430884,No,52,11485,RPE1
DNM2,STX17,DNM2+ctrl,0.4294375365839498,-0.2980249,No,52,11485,RPE1
DNM2,RAD50,DNM2+ctrl,0.3966158639637024,0.13578725,No,52,11485,RPE1
HEXIM1,IFNGR2,HEXIM1+ctrl,0.0261868748806063,-1.1921175,Yes,48,11485,RPE1
HEXIM1,ACSL4,HEXIM1+ctrl,0.0193316544122479,-0.5045133,Yes,48,11485,RPE1
HEXIM1,SAC3D1,HEXIM1+ctrl,0.0452984397904651,-0.53627884,Yes,48,11485,RPE1
HEXIM1,MYLK,HEXIM1+ctrl,0.3031837120084805,0.1305106,No,48,11485,RPE1
HEXIM1,AC010198.2,HEXIM1+ctrl,0.3396566857807606,-0.3340659,No,48,11485,RPE1
HEXIM1,CDT1,HEXIM1+ctrl,0.092399391910462,-0.73006034,No,48,11485,RPE1
AHCTF1,GINS4,AHCTF1+ctrl,0.0463196198386325,-1.4243677,Yes,71,11485,RPE1
AHCTF1,TOPBP1,AHCTF1+ctrl,0.0026945247842595,-0.9662626,Yes,71,11485,RPE1
AHCTF1,MAGEF1,AHCTF1+ctrl,0.0309744780464376,-0.79694283,Yes,71,11485,RPE1
AHCTF1,CSRP1,AHCTF1+ctrl,0.6104796288565029,-0.07696593,No,71,11485,RPE1
AHCTF1,AGL,AHCTF1+ctrl,0.73670908853279,0.18392706,No,71,11485,RPE1
AHCTF1,TSPYL4,AHCTF1+ctrl,0.3600184184765669,-0.4755273,No,71,11485,RPE1
EBNA1BP2,H1FX,EBNA1BP2+ctrl,0.0002626895548385,-1.080513,Yes,32,11485,RPE1
EBNA1BP2,SRSF10,EBNA1BP2+ctrl,0.0055953096185952,-0.5144923,Yes,32,11485,RPE1
EBNA1BP2,CMBL,EBNA1BP2+ctrl,0.000978118015743,1.8325067,Yes,32,11485,RPE1
EBNA1BP2,MARK3,EBNA1BP2+ctrl,0.3604123234153918,-0.2923479,No,32,11485,RPE1
EBNA1BP2,ARL13B,EBNA1BP2+ctrl,0.2324890215874125,-1.2130668,No,32,11485,RPE1
EBNA1BP2,RGS20,EBNA1BP2+ctrl,0.1162233271267293,-0.7535422,No,32,11485,RPE1
TAF6,DHRS3,TAF6+ctrl,1.7681793044774902e-06,0.5333105,Yes,75,11485,RPE1
TAF6,COL5A2,TAF6+ctrl,0.0200544692014551,-0.82604027,Yes,75,11485,RPE1
TAF6,SBNO1,TAF6+ctrl,0.0002819821998776,0.5150768,Yes,75,11485,RPE1
TAF6,RNF217,TAF6+ctrl,0.5629042956637113,-0.06415582,No,75,11485,RPE1
TAF6,DIAPH3,TAF6+ctrl,0.2636724177388604,-0.15912363,No,75,11485,RPE1
TAF6,CPNE7,TAF6+ctrl,0.5873183320958862,0.2943015,No,75,11485,RPE1
SNRPD1,PNPT1,SNRPD1+ctrl,0.0003589623283283,-1.5245467,Yes,45,11485,RPE1
SNRPD1,SAE1,SNRPD1+ctrl,3.890172362804284e-06,-1.421557,Yes,45,11485,RPE1
SNRPD1,RRP1B,SNRPD1+ctrl,0.0001519461779647,-1.160218,Yes,45,11485,RPE1
SNRPD1,NR2C1,SNRPD1+ctrl,0.4763395313093888,-0.74951863,No,45,11485,RPE1
SNRPD1,MRNIP,SNRPD1+ctrl,0.8093885135402429,0.06666255,No,45,11485,RPE1
SNRPD1,TMEM128,SNRPD1+ctrl,0.1591433365187133,-1.850131,No,45,11485,RPE1
RBBP8,TRIM22,RBBP8+ctrl,1.2469697074854713e-05,2.2718887,Yes,28,11485,RPE1
RBBP8,LDOC1,RBBP8+ctrl,0.0024895770492331,0.9971937,Yes,28,11485,RPE1
RBBP8,TRIM8,RBBP8+ctrl,0.0012531254937355,0.88687,Yes,28,11485,RPE1
RBBP8,CAMSAP2,RBBP8+ctrl,0.6662135532197808,-0.22382236,No,28,11485,RPE1
RBBP8,SYNPO,RBBP8+ctrl,0.2393637474158808,1.0901444,No,28,11485,RPE1
RBBP8,LARP1B,RBBP8+ctrl,0.3017086808195645,-1.1297469,No,28,11485,RPE1
ZCRB1,ACTA2,ZCRB1+ctrl,5.991989559293418e-05,1.2663846,Yes,75,11485,RPE1
ZCRB1,ATXN3,ZCRB1+ctrl,0.0070927926839838,0.81587386,Yes,75,11485,RPE1
ZCRB1,TYMS,ZCRB1+ctrl,6.546481230710897e-05,-0.5377179,Yes,75,11485,RPE1
ZCRB1,USP33,ZCRB1+ctrl,0.6225159938482043,-0.12571764,No,75,11485,RPE1
ZCRB1,PIK3CA,ZCRB1+ctrl,0.9890599239900196,-0.193578,No,75,11485,RPE1
ZCRB1,FABP5,ZCRB1+ctrl,0.0003609143059564,-0.1933505,No,75,11485,RPE1
TEN1,KYAT3,TEN1+ctrl,0.0217372273777529,0.73146176,Yes,127,11485,RPE1
TEN1,PEAK1,TEN1+ctrl,0.0407592320791909,0.5592518,Yes,127,11485,RPE1
TEN1,FST,TEN1+ctrl,0.0183561024876724,-0.82440317,Yes,127,11485,RPE1
TEN1,NUDT6,TEN1+ctrl,0.6746834397155073,-0.3345976,No,127,11485,RPE1
TEN1,UFSP2,TEN1+ctrl,0.4873074805534153,0.2525227,No,127,11485,RPE1
TEN1,SLC66A1L,TEN1+ctrl,0.2440064047061398,0.6068692,No,127,11485,RPE1
AASDHPPT,ECH1,AASDHPPT+ctrl,0.0044301742692731,0.57058746,Yes,61,11485,RPE1
AASDHPPT,CCN3,AASDHPPT+ctrl,0.0194797862827549,0.7340156,Yes,61,11485,RPE1
AASDHPPT,CIZ1,AASDHPPT+ctrl,0.0403026086847838,-1.0785434,Yes,61,11485,RPE1
AASDHPPT,DPF2,AASDHPPT+ctrl,0.664175118968261,-0.1937232,No,61,11485,RPE1
AASDHPPT,RPS18,AASDHPPT+ctrl,0.0003251687680872,0.040504217,No,61,11485,RPE1
AASDHPPT,DDHD1,AASDHPPT+ctrl,0.988722384408039,-0.04023671,No,61,11485,RPE1
PRPF4,ARID5B,PRPF4+ctrl,0.0034000613936353,0.5650115,Yes,82,11485,RPE1
PRPF4,CLIC4,PRPF4+ctrl,2.8746690212120275e-06,-0.65342915,Yes,82,11485,RPE1
PRPF4,TRIOBP,PRPF4+ctrl,4.075947851705004e-10,-0.97600377,Yes,82,11485,RPE1
PRPF4,FAM210A,PRPF4+ctrl,0.3508894504955151,-0.4087665,No,82,11485,RPE1
PRPF4,MPHOSPH10,PRPF4+ctrl,0.0088433775858227,0.44657928,No,82,11485,RPE1
PRPF4,STC1,PRPF4+ctrl,0.7916401954751975,0.06779647,No,82,11485,RPE1
H2AFZ,ALDH1A3,H2AFZ+ctrl,1.0692425778054021e-13,-0.6215733,Yes,264,11485,RPE1
H2AFZ,H2AFZ,H2AFZ+ctrl,1.3018459488520455e-162,-3.700698,Yes,264,11485,RPE1
H2AFZ,BAZ2B,H2AFZ+ctrl,0.0091960788679727,-0.5542171,Yes,264,11485,RPE1
H2AFZ,SNAPC3,H2AFZ+ctrl,0.2350683775490171,-0.24506307,No,264,11485,RPE1
H2AFZ,SLC31A1,H2AFZ+ctrl,0.3665657047651279,-0.17677665,No,264,11485,RPE1
H2AFZ,INO80D,H2AFZ+ctrl,0.488652160645227,0.20118761,No,264,11485,RPE1
ATP5F1C,LTBP3,ATP5F1C+ctrl,0.0137798343823687,-0.7731987,Yes,44,11485,RPE1
ATP5F1C,DCBLD1,ATP5F1C+ctrl,0.0308426798053972,-0.8672881,Yes,44,11485,RPE1
ATP5F1C,HSPE1,ATP5F1C+ctrl,6.495268535242485e-09,-0.5213926,Yes,44,11485,RPE1
ATP5F1C,CNOT6,ATP5F1C+ctrl,0.0667412917951856,0.6897527,No,44,11485,RPE1
ATP5F1C,TRAM2,ATP5F1C+ctrl,0.6173809631695137,-0.0910033,No,44,11485,RPE1
ATP5F1C,ERLIN1,ATP5F1C+ctrl,0.8033169205478649,-0.070480525,No,44,11485,RPE1
PABPC1,LYRM1,PABPC1+ctrl,0.026223348130575,-1.3850186,Yes,75,11485,RPE1
PABPC1,CHM,PABPC1+ctrl,0.0099902656334036,1.186563,Yes,75,11485,RPE1
PABPC1,WWTR1,PABPC1+ctrl,5.896687833966397e-06,0.54097605,Yes,75,11485,RPE1
PABPC1,PTPRM,PABPC1+ctrl,0.390647168989736,0.8234441,No,75,11485,RPE1
PABPC1,MARCH9,PABPC1+ctrl,0.913216268681138,0.25233245,No,75,11485,RPE1
PABPC1,ANGEL2,PABPC1+ctrl,0.392066636452251,-0.32408977,No,75,11485,RPE1
SNIP1,P4HA1,SNIP1+ctrl,1.2671475010524895e-06,-1.258308,Yes,46,11485,RPE1
SNIP1,NFKBIL1,SNIP1+ctrl,0.0359888481933676,1.3335521,Yes,46,11485,RPE1
SNIP1,ASPHD1,SNIP1+ctrl,0.0264829234352523,-1.2602139,Yes,46,11485,RPE1
SNIP1,FAM210A,SNIP1+ctrl,0.6645472955793447,-0.06192398,No,46,11485,RPE1
SNIP1,MEX3C,SNIP1+ctrl,0.1769184296403858,1.2233075,No,46,11485,RPE1
SNIP1,DNAJC22,SNIP1+ctrl,0.1521094931488521,-23.000671,No,46,11485,RPE1
HTATSF1,KIF2C,HTATSF1+ctrl,0.0209917935591178,-1.0290759,Yes,57,11485,RPE1
HTATSF1,HTATSF1,HTATSF1+ctrl,5.6379012878609967e-14,-25.61913,Yes,57,11485,RPE1
HTATSF1,FBXL15,HTATSF1+ctrl,0.0214277599501166,-0.7117481,Yes,57,11485,RPE1
HTATSF1,CCDC74A,HTATSF1+ctrl,0.2942095301151388,-0.85672736,No,57,11485,RPE1
HTATSF1,NUDCD2,HTATSF1+ctrl,0.4838369987833159,-0.123864114,No,57,11485,RPE1
HTATSF1,CTNNAL1,HTATSF1+ctrl,0.033344512555364,-0.28233987,No,57,11485,RPE1
HAUS5,FDXR,HAUS5+ctrl,0.0001052074994678,1.3223755,Yes,90,11485,RPE1
HAUS5,AGPAT5,HAUS5+ctrl,0.0105049163832339,-0.5424577,Yes,90,11485,RPE1
HAUS5,FAM111B,HAUS5+ctrl,4.480313749611261e-05,-1.8807367,Yes,90,11485,RPE1
HAUS5,FAM210A,HAUS5+ctrl,0.8573867508952893,-0.116080284,No,90,11485,RPE1
HAUS5,NTN4,HAUS5+ctrl,0.039710801673386,0.40365255,No,90,11485,RPE1
HAUS5,MAGEF1,HAUS5+ctrl,0.1212392935551553,-0.5900191,No,90,11485,RPE1
KRI1,RAD21,KRI1+ctrl,3.102285127302987e-05,-0.7266913,Yes,43,11485,RPE1
KRI1,NCAPD2,KRI1+ctrl,1.6671093568731346e-05,-1.4360168,Yes,43,11485,RPE1
KRI1,OS9,KRI1+ctrl,0.0110296320114833,0.64535946,Yes,43,11485,RPE1
KRI1,CCDC51,KRI1+ctrl,0.3590926951500268,0.49799037,No,43,11485,RPE1
KRI1,IKBIP,KRI1+ctrl,0.5407292560026675,-0.110266164,No,43,11485,RPE1
KRI1,PCYOX1,KRI1+ctrl,0.0510973824696782,0.44026524,No,43,11485,RPE1
KCTD10,KLF2,KCTD10+ctrl,4.097933153904357e-05,-1.0049762,Yes,99,11485,RPE1
KCTD10,CKAP2,KCTD10+ctrl,0.0005512899749976,0.515146,Yes,99,11485,RPE1
