source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
SLC38A2,RHOXF2BB,ctrl+SLC38A2,0.8000812212121924,0.28402185,No,280,7353,K562
SLC38A2,ADGRF1,ctrl+SLC38A2,0.9938269896271787,-14.91518,No,280,7353,K562
SLC38A2,PCK1,ctrl+SLC38A2,1.0,0.0,No,280,7353,K562
PTPN9,PIM2,PTPN9+ctrl,2.6764724938543287e-05,-0.6347888,Yes,164,7353,K562
PTPN9,YPEL3,ctrl+PTPN9,0.0130271610489487,0.652612,Yes,199,7353,K562
PTPN9,FBXL20,ctrl+PTPN9,0.0238901394888966,0.5776088,Yes,199,7353,K562
PTPN9,RPL17-C18orf32,ctrl+PTPN9,0.9895363610954624,-14.814544,No,199,7353,K562
PTPN9,INHBE,PTPN9+ctrl,0.9502628095154092,-0.32721233,No,164,7353,K562
PTPN9,RP4-550H1.4,PTPN9+ctrl,1.0,0.0,No,164,7353,K562
SNAI1,DPYSL2,SNAI1+ctrl,2.0147717597634702e-09,1.0309231,Yes,220,7353,K562
SNAI1,LGALS1,SNAI1+ctrl,2.787060211974649e-11,0.5875521,Yes,220,7353,K562
SNAI1,HERPUD1,ctrl+SNAI1,0.0219957463681107,0.6656587,Yes,160,7353,K562
SNAI1,ZNF431,ctrl+SNAI1,0.332211089641063,-0.15310633,No,160,7353,K562
SNAI1,LRRTM4,ctrl+SNAI1,0.9976482444750224,-12.682175,No,160,7353,K562
SNAI1,SCG5,ctrl+SNAI1,0.9600368218050408,-17.15734,No,160,7353,K562
HOXA13,VMP1,HOXA13+ctrl,8.327858001640048e-07,0.9273645,Yes,230,7353,K562
HOXA13,ANXA2R,HOXA13+ctrl,0.0171186370780367,1.2381859,Yes,230,7353,K562
HOXA13,GRN,HOXA13+ctrl,4.3800167925120805e-15,1.0199118,Yes,230,7353,K562
HOXA13,RP3-525N10.2,HOXA13+ctrl,0.9971933887216144,-13.235832,No,230,7353,K562
HOXA13,STRC,HOXA13+ctrl,0.9971933887216144,-13.124164,No,230,7353,K562
HOXA13,LEFTY1,HOXA13+ctrl,0.9915803050709352,-15.77363,No,230,7353,K562
CITED1,NCKAP1L,CITED1+ctrl,0.0005411971852805,0.8583803,Yes,169,7353,K562
CITED1,LBH,CITED1+ctrl,0.0266363647475367,1.6516337,Yes,169,7353,K562
CITED1,MFGE8,CITED1+ctrl,0.0319981474923905,0.66875076,Yes,169,7353,K562
CITED1,RUNX3,CITED1+ctrl,1.0,0.0,No,169,7353,K562
CITED1,RGPD5,CITED1+ctrl,0.9241178001335356,0.62761784,No,169,7353,K562
CITED1,HMOX1,CITED1+ctrl,0.9975844526009672,-13.206653,No,169,7353,K562
PRDM1,CHI3L2,PRDM1+ctrl,0.0016218635173722,-3.0732968,Yes,273,7353,K562
PRDM1,CREB3L2,PRDM1+ctrl,0.0498367455744695,0.61069465,Yes,273,7353,K562
PRDM1,TACC1,PRDM1+ctrl,0.0010099946140178,0.68460417,Yes,273,7353,K562
PRDM1,AMPH,PRDM1+ctrl,0.9817069528473242,-15.564537,No,273,7353,K562
PRDM1,IFIT2,PRDM1+ctrl,0.957332838852753,-16.898903,No,273,7353,K562
PRDM1,PGA4,PRDM1+ctrl,0.9969508990791284,-12.733207,No,273,7353,K562
HK2,NPW,HK2+ctrl,0.0008434763412912,-0.5017222,Yes,249,7353,K562
HK2,AIF1,HK2+ctrl,1.5410038889226213e-05,-0.5269872,Yes,249,7353,K562
HK2,CEBPD,HK2+ctrl,0.0136428402490477,-0.57791877,Yes,249,7353,K562
HK2,RP11-38J22.3,HK2+ctrl,1.0,0.0,No,249,7353,K562
HK2,SLC4A3,HK2+ctrl,0.9552672526599976,-0.23599195,No,249,7353,K562
HK2,MFSD2A,HK2+ctrl,1.0,0.0,No,249,7353,K562
KIF18B,AMHR2,KIF18B+ctrl,0.0105665532259381,0.6077169,Yes,212,7353,K562
KIF18B,RP1-34B20.21,KIF18B+ctrl,0.0138664672304589,1.1320193,Yes,212,7353,K562
KIF18B,PLEKHO1,KIF18B+ctrl,0.0377904666939451,-0.64025545,Yes,212,7353,K562
KIF18B,ZNF467,KIF18B+ctrl,0.5508518945821701,0.78137875,No,212,7353,K562
KIF18B,CCNL1,KIF18B+ctrl,0.665680270766702,0.08020687,No,212,7353,K562
KIF18B,PLA2G16,KIF18B+ctrl,0.9270587963399692,0.053357124,No,212,7353,K562
EGR1,DLX4,EGR1+ctrl,0.0022450183647547,0.92508674,Yes,261,7353,K562
EGR1,BLVRB,EGR1+ctrl,1.2922024177563045e-17,0.55677974,Yes,261,7353,K562
EGR1,CD52,EGR1+ctrl,3.091965951075563e-14,2.007131,Yes,261,7353,K562
EGR1,CRAT37,EGR1+ctrl,0.9249699471918338,3.9039268,No,261,7353,K562
EGR1,RP11-52L5.6,EGR1+ctrl,0.988065684844748,-15.086765,No,261,7353,K562
EGR1,RP11-109E24.2,EGR1+ctrl,1.0,0.0,No,261,7353,K562
CDKN1C,CENPE,CDKN1C+ctrl,0.0143746279661218,-0.50066257,Yes,165,7353,K562
CDKN1C,ALAS2,CDKN1C+ctrl,5.526676526804842e-28,2.147976,Yes,165,7353,K562
CDKN1C,CDC45,CDKN1C+ctrl,1.5731778035352932e-08,-0.7603113,Yes,165,7353,K562
CDKN1C,TRAPPC3L,CDKN1C+ctrl,0.9952251719224748,-14.026823,No,165,7353,K562
CDKN1C,MME,CDKN1C+ctrl,1.0,0.0,No,165,7353,K562
CDKN1C,CTD-2378E12.1,CDKN1C+ctrl,0.9713570154110296,-17.088785,No,165,7353,K562
